vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_mesCodigoCircuito,vot_mesCodigoMesa,vot_mesCodSexo,vot_parCodigo,ordenPartidos,votVotosPartido,votOrdenActa,rowid
04,003,183,0033 ,3577,X,0131,4,22,,524473
04,003,183,0033 ,3577,X,0132,5,8,,524474
04,003,183,0033 ,3577,X,0133,6,8,,524475
04,003,183,0033 ,3577,X,0134,7,0,,524476
04,003,183,0033 ,3577,X,0135,8,101,,524477
04,003,183,0033 ,3577,X,0136,9,3,,524478
04,003,183,0033 ,3577,X,0137,10,5,,524479
04,003,183,0033 ,3577,X,0138,11,89,,524480
04,003,183,0033 ,3578,X,0013,1,1,,524481
04,003,183,0033 ,3578,X,0057,2,0,,524482
04,003,183,0033 ,3578,X,0081,3,0,,524483
04,003,183,0033 ,3578,X,0131,4,29,,524484
04,003,183,0033 ,3578,X,0132,5,8,,524485
04,003,183,0033 ,3578,X,0133,6,1,,524486
04,003,183,0033 ,3578,X,0134,7,0,,524487
04,003,183,0033 ,3578,X,0135,8,79,,524488
04,003,183,0033 ,3578,X,0136,9,2,,524489
04,003,183,0033 ,3578,X,0137,10,2,,524490
04,003,183,0033 ,3578,X,0138,11,103,,524491
04,003,183,0033 ,3579,X,0013,1,0,,524492
04,003,183,0033 ,3579,X,0057,2,0,,524493
04,003,183,0033 ,3579,X,0081,3,0,,524494
04,003,183,0033 ,3579,X,0131,4,24,,524495
04,003,183,0033 ,3579,X,0132,5,4,,524496
04,003,183,0033 ,3579,X,0133,6,4,,524497
04,003,183,0033 ,3579,X,0134,7,2,,524498
04,003,183,0033 ,3579,X,0135,8,13,,524499
04,003,183,0033 ,3579,X,0136,9,0,,524500
04,003,183,0033 ,3579,X,0137,10,2,,524501
04,003,183,0033 ,3579,X,0138,11,89,,524502
04,003,183,0033 ,3580,X,0013,1,0,,524503
04,003,183,0033 ,3580,X,0057,2,1,,524504
04,003,183,0033 ,3580,X,0081,3,1,,524505
04,003,183,0033 ,3580,X,0131,4,28,,524506
04,003,183,0033 ,3580,X,0132,5,4,,524507
04,003,183,0033 ,3580,X,0133,6,4,,524508
04,003,183,0033 ,3580,X,0134,7,0,,524509
04,003,183,0033 ,3580,X,0135,8,93,,524510
04,003,183,0033 ,3580,X,0136,9,2,,524511
04,003,183,0033 ,3580,X,0137,10,6,,524512
04,003,183,0033 ,3580,X,0138,11,72,,524513
04,003,183,0033 ,3581,X,0013,1,1,,524514
04,003,183,0033 ,3581,X,0057,2,0,,524515
04,003,183,0033 ,3581,X,0081,3,2,,524516
04,003,183,0033 ,3581,X,0131,4,26,,524517
04,003,183,0033 ,3581,X,0132,5,10,,524518
04,003,183,0033 ,3581,X,0133,6,2,,524519
04,003,183,0033 ,3581,X,0134,7,0,,524520
04,003,183,0033 ,3581,X,0135,8,81,,524521
04,003,183,0033 ,3581,X,0136,9,0,,524522
04,003,183,0033 ,3581,X,0137,10,4,,524523
04,003,183,0033 ,3581,X,0138,11,83,,524524
04,003,183,0033 ,3582,X,0013,1,3,,524525
04,003,183,0033 ,3582,X,0057,2,0,,524526
04,003,183,0033 ,3582,X,0081,3,0,,524527
04,003,183,0033 ,3582,X,0131,4,30,,524528
04,003,183,0033 ,3582,X,0132,5,6,,524529
04,003,183,0033 ,3582,X,0133,6,5,,524530
04,003,183,0033 ,3582,X,0134,7,1,,524531
04,003,183,0033 ,3582,X,0135,8,84,,524532
04,003,183,0033 ,3582,X,0136,9,0,,524533
04,003,183,0033 ,3582,X,0137,10,5,,524534
04,003,183,0033 ,3582,X,0138,11,94,,524535
04,003,183,0033 ,3583,X,0013,1,2,,524536
04,003,183,0033 ,3583,X,0057,2,0,,524537
04,003,183,0033 ,3583,X,0081,3,0,,524538
04,003,183,0033 ,3583,X,0131,4,21,,524539
04,003,183,0033 ,3583,X,0132,5,4,,524540
04,003,183,0033 ,3583,X,0133,6,4,,524541
04,003,183,0033 ,3583,X,0134,7,0,,524542
04,003,183,0033 ,3583,X,0135,8,83,,524543
04,003,183,0033 ,3583,X,0136,9,0,,524544
04,003,183,0033 ,3583,X,0137,10,7,,524545
04,003,183,0033 ,3583,X,0138,11,94,,524546
04,003,183,0033 ,3584,X,0013,1,0,,524547
04,003,183,0033 ,3584,X,0057,2,0,,524548
04,003,183,0033 ,3584,X,0081,3,2,,524549
04,003,183,0033 ,3584,X,0131,4,18,,524550
04,003,183,0033 ,3584,X,0132,5,2,,524551
04,003,183,0033 ,3584,X,0133,6,3,,524552
04,003,183,0033 ,3584,X,0134,7,0,,524553
04,003,183,0033 ,3584,X,0135,8,77,,524554
04,003,183,0033 ,3584,X,0136,9,1,,524555
04,003,183,0033 ,3584,X,0137,10,7,,524556
04,003,183,0033 ,3584,X,0138,11,102,,524557
04,003,183,0033 ,3585,X,0013,1,2,,524558
04,003,183,0033 ,3585,X,0057,2,1,,524559
04,003,183,0033 ,3585,X,0081,3,0,,524560
04,003,183,0033 ,3585,X,0131,4,24,,524561
04,003,183,0033 ,3585,X,0132,5,4,,524562
04,003,183,0033 ,3585,X,0133,6,4,,524563
04,003,183,0033 ,3585,X,0134,7,0,,524564
04,003,183,0033 ,3585,X,0135,8,84,,524565
04,003,183,0033 ,3585,X,0136,9,0,,524566
04,003,183,0033 ,3585,X,0137,10,3,,524567
04,003,183,0033 ,3585,X,0138,11,90,,524568
04,003,183,0033 ,3586,X,0013,1,0,,524569
04,003,183,0033 ,3586,X,0057,2,1,,524570
04,003,183,0033 ,3586,X,0081,3,1,,524571
04,003,183,0033 ,3586,X,0131,4,30,,524572
04,003,183,0033 ,3586,X,0132,5,4,,524573
04,003,183,0033 ,3586,X,0133,6,2,,524574
04,003,183,0033 ,3586,X,0134,7,1,,524575
04,003,183,0033 ,3586,X,0135,8,74,,524576
04,003,183,0033 ,3586,X,0136,9,0,,524577
04,003,183,0033 ,3586,X,0137,10,8,,524578
04,003,183,0033 ,3586,X,0138,11,102,,524579
04,003,183,0033 ,3587,X,0013,1,1,,524580
04,003,183,0033 ,3587,X,0057,2,0,,524581
04,003,183,0033 ,3587,X,0081,3,0,,524582
04,003,183,0033 ,3587,X,0131,4,27,,524583
04,003,183,0033 ,3587,X,0132,5,2,,524584
04,003,183,0033 ,3587,X,0133,6,4,,524585
04,003,183,0033 ,3587,X,0134,7,1,,524586
04,003,183,0033 ,3587,X,0135,8,73,,524587
04,003,183,0033 ,3587,X,0136,9,0,,524588
04,003,183,0033 ,3587,X,0137,10,1,,524589
04,003,183,0033 ,3587,X,0138,11,193,,524590
04,003,183,0033 ,3588,X,0013,1,1,,524591
04,003,183,0033 ,3588,X,0057,2,3,,524592
04,003,183,0033 ,3588,X,0081,3,3,,524593
04,003,183,0033 ,3588,X,0131,4,31,,524594
04,003,183,0033 ,3588,X,0132,5,3,,524595
04,003,183,0033 ,3588,X,0133,6,6,,524596
04,003,183,0033 ,3588,X,0134,7,1,,524597
04,003,183,0033 ,3588,X,0135,8,73,,524598
04,003,183,0033 ,3588,X,0136,9,1,,524599
04,003,183,0033 ,3588,X,0137,10,10,,524600
04,003,183,0033 ,3588,X,0138,11,91,,524601
04,003,183,0033 ,3589,X,0013,1,0,,524602
04,003,183,0033 ,3589,X,0057,2,0,,524603
04,003,183,0033 ,3589,X,0081,3,1,,524604
04,003,183,0033 ,3589,X,0131,4,18,,524605
04,003,183,0033 ,3589,X,0132,5,5,,524606
04,003,183,0033 ,3589,X,0133,6,6,,524607
04,003,183,0033 ,3589,X,0134,7,2,,524608
04,003,183,0033 ,3589,X,0135,8,103,,524609
04,003,183,0033 ,3589,X,0136,9,2,,524610
04,003,183,0033 ,3589,X,0137,10,15,,524611
04,003,183,0033 ,3589,X,0138,11,85,,524612
04,003,183,0033 ,3590,X,0013,1,1,,524613
04,003,183,0033 ,3590,X,0057,2,1,,524614
04,003,183,0033 ,3590,X,0081,3,0,,524615
04,003,183,0033 ,3590,X,0131,4,35,,524616
04,003,183,0033 ,3590,X,0132,5,9,,524617
04,003,183,0033 ,3590,X,0133,6,4,,524618
04,003,183,0033 ,3590,X,0134,7,1,,524619
04,003,183,0033 ,3590,X,0135,8,62,,524620
04,003,183,0033 ,3590,X,0136,9,1,,524621
04,003,183,0033 ,3590,X,0137,10,3,,524622
04,003,183,0033 ,3590,X,0138,11,107,,524623
04,003,183,0033 ,3591,X,0013,1,0,,524624
04,003,183,0033 ,3591,X,0057,2,0,,524625
04,003,183,0033 ,3591,X,0081,3,0,,524626
04,003,183,0033 ,3591,X,0131,4,18,,524627
04,003,183,0033 ,3591,X,0132,5,3,,524628
04,003,183,0033 ,3591,X,0133,6,4,,524629
04,003,183,0033 ,3591,X,0134,7,0,,524630
04,003,183,0033 ,3591,X,0135,8,86,,524631
04,003,183,0033 ,3591,X,0136,9,2,,524632
04,003,183,0033 ,3591,X,0137,10,4,,524633
04,003,183,0033 ,3591,X,0138,11,100,,524634
04,003,183,0033 ,3592,X,0013,1,0,,524635
04,003,183,0033 ,3592,X,0057,2,0,,524636
04,003,183,0033 ,3592,X,0081,3,0,,524637
04,003,183,0033 ,3592,X,0131,4,20,,524638
04,003,183,0033 ,3592,X,0132,5,11,,524639
04,003,183,0033 ,3592,X,0133,6,8,,524640
04,003,183,0033 ,3592,X,0134,7,0,,524641
04,003,183,0033 ,3592,X,0135,8,101,,524642
04,003,183,0033 ,3592,X,0136,9,1,,524643
04,003,183,0033 ,3592,X,0137,10,10,,524644
04,003,183,0033 ,3592,X,0138,11,86,,524645
04,003,183,0033 ,3593,X,0013,1,1,,524646
04,003,183,0033 ,3593,X,0057,2,1,,524647
04,003,183,0033 ,3593,X,0081,3,4,,524648
04,003,183,0033 ,3593,X,0131,4,22,,524649
04,003,183,0033 ,3593,X,0132,5,2,,524650
04,003,183,0033 ,3593,X,0133,6,1,,524651
04,003,183,0033 ,3593,X,0134,7,0,,524652
04,003,183,0033 ,3593,X,0135,8,108,,524653
04,003,183,0033 ,3593,X,0136,9,0,,524654
04,003,183,0033 ,3593,X,0137,10,3,,524655
04,003,183,0033 ,3593,X,0138,11,73,,524656
04,003,183,0033 ,3594,X,0013,1,1,,524657
04,003,183,0033 ,3594,X,0057,2,2,,524658
04,003,183,0033 ,3594,X,0081,3,0,,524659
04,003,183,0033 ,3594,X,0131,4,14,,524660
04,003,183,0033 ,3594,X,0132,5,3,,524661
04,003,183,0033 ,3594,X,0133,6,4,,524662
04,003,183,0033 ,3594,X,0134,7,1,,524663
04,003,183,0033 ,3594,X,0135,8,101,,524664
04,003,183,0033 ,3594,X,0136,9,1,,524665
04,003,183,0033 ,3594,X,0137,10,2,,524666
04,003,183,0033 ,3594,X,0138,11,83,,524667
04,003,183,0033 ,3595,X,0013,1,0,,524668
04,003,183,0033 ,3595,X,0057,2,0,,524669
04,003,183,0033 ,3595,X,0081,3,1,,524670
04,003,183,0033 ,3595,X,0131,4,24,,524671
04,003,183,0033 ,3595,X,0132,5,4,,524672
04,003,183,0033 ,3595,X,0133,6,2,,524673
04,003,183,0033 ,3595,X,0134,7,1,,524674
04,003,183,0033 ,3595,X,0135,8,87,,524675
04,003,183,0033 ,3595,X,0136,9,2,,524676
04,003,183,0033 ,3595,X,0137,10,4,,524677
04,003,183,0033 ,3595,X,0138,11,110,,524678
04,003,183,0033 ,3596,X,0013,1,2,,524679
04,003,183,0033 ,3596,X,0057,2,1,,524680
04,003,183,0033 ,3596,X,0081,3,0,,524681
04,003,183,0033 ,3596,X,0131,4,25,,524682
04,003,183,0033 ,3596,X,0132,5,1,,524683
04,003,183,0033 ,3596,X,0133,6,4,,524684
04,003,183,0033 ,3596,X,0134,7,0,,524685
04,003,183,0033 ,3596,X,0135,8,82,,524686
04,003,183,0033 ,3596,X,0136,9,0,,524687
04,003,183,0033 ,3596,X,0137,10,6,,524688
04,003,183,0033 ,3596,X,0138,11,99,,524689
04,003,183,0033 ,3597,X,0013,1,0,,524690
04,003,183,0033 ,3597,X,0057,2,0,,524691
04,003,183,0033 ,3597,X,0081,3,0,,524692
04,003,183,0033 ,3597,X,0131,4,17,,524693
04,003,183,0033 ,3597,X,0132,5,0,,524694
04,003,183,0033 ,3597,X,0133,6,2,,524695
04,003,183,0033 ,3597,X,0134,7,0,,524696
04,003,183,0033 ,3597,X,0135,8,97,,524697
04,003,183,0033 ,3597,X,0136,9,0,,524698
04,003,183,0033 ,3597,X,0137,10,3,,524699
04,003,183,0033 ,3597,X,0138,11,97,,524700
04,003,183,0033 ,3598,X,0013,1,0,,524701
04,003,183,0033 ,3598,X,0057,2,1,,524702
04,003,183,0033 ,3598,X,0081,3,1,,524703
04,003,183,0033 ,3598,X,0131,4,25,,524704
04,003,183,0033 ,3598,X,0132,5,5,,524705
04,003,183,0033 ,3598,X,0133,6,6,,524706
04,003,183,0033 ,3598,X,0134,7,0,,524707
04,003,183,0033 ,3598,X,0135,8,92,,524708
04,003,183,0033 ,3598,X,0136,9,0,,524709
04,003,183,0033 ,3598,X,0137,10,7,,524710
04,003,183,0033 ,3598,X,0138,11,87,,524711
04,003,183,0033 ,3599,X,0013,1,2,,524712
04,003,183,0033 ,3599,X,0057,2,0,,524713
04,003,183,0033 ,3599,X,0081,3,1,,524714
04,003,183,0033 ,3599,X,0131,4,29,,524715
04,003,183,0033 ,3599,X,0132,5,3,,524716
04,003,183,0033 ,3599,X,0133,6,1,,524717
04,003,183,0033 ,3599,X,0134,7,0,,524718
04,003,183,0033 ,3599,X,0135,8,54,,524719
04,003,183,0033 ,3599,X,0136,9,1,,524720
04,003,183,0033 ,3599,X,0137,10,3,,524721
04,003,183,0033 ,3599,X,0138,11,120,,524722
04,003,183,0033 ,3600,X,0013,1,0,,524723
04,003,183,0033 ,3600,X,0057,2,1,,524724
04,003,183,0033 ,3600,X,0081,3,0,,524725
04,003,183,0033 ,3600,X,0131,4,18,,524726
04,003,183,0033 ,3600,X,0132,5,5,,524727
04,003,183,0033 ,3600,X,0133,6,3,,524728
04,003,183,0033 ,3600,X,0134,7,0,,524729
04,003,183,0033 ,3600,X,0135,8,90,,524730
04,003,183,0033 ,3600,X,0136,9,1,,524731
04,003,183,0033 ,3600,X,0137,10,6,,524732
04,003,183,0033 ,3600,X,0138,11,85,,524733
04,003,183,0033 ,3601,X,0013,1,0,,524734
04,003,183,0033 ,3601,X,0057,2,1,,524735
04,003,183,0033 ,3601,X,0081,3,1,,524736
04,003,183,0033 ,3601,X,0131,4,18,,524737
04,003,183,0033 ,3601,X,0132,5,4,,524738
04,003,183,0033 ,3601,X,0133,6,3,,524739
04,003,183,0033 ,3601,X,0134,7,0,,524740
04,003,183,0033 ,3601,X,0135,8,110,,524741
04,003,183,0033 ,3601,X,0136,9,0,,524742
04,003,183,0033 ,3601,X,0137,10,7,,524743
04,003,183,0033 ,3601,X,0138,11,78,,524744
04,003,183,0033 ,3602,X,0013,1,0,,524745
04,003,183,0033 ,3602,X,0057,2,0,,524746
04,003,183,0033 ,3602,X,0081,3,0,,524747
04,003,183,0033 ,3602,X,0131,4,22,,524748
04,003,183,0033 ,3602,X,0132,5,8,,524749
04,003,183,0033 ,3602,X,0133,6,6,,524750
04,003,183,0033 ,3602,X,0134,7,1,,524751
04,003,183,0033 ,3602,X,0135,8,118,,524752
04,003,183,0033 ,3602,X,0136,9,1,,524753
04,003,183,0033 ,3602,X,0137,10,6,,524754
04,003,183,0033 ,3602,X,0138,11,84,,524755
04,003,190,0028 ,3348,X,0013,1,1,,524756
04,003,190,0028 ,3348,X,0057,2,0,,524757
04,003,190,0028 ,3348,X,0081,3,0,,524758
04,003,190,0028 ,3348,X,0131,4,26,,524759
04,003,190,0028 ,3348,X,0132,5,1,,524760
04,003,190,0028 ,3348,X,0133,6,0,,524761
04,003,190,0028 ,3348,X,0134,7,2,,524762
04,003,190,0028 ,3348,X,0135,8,73,,524763
04,003,190,0028 ,3348,X,0136,9,0,,524764
04,003,190,0028 ,3348,X,0137,10,12,,524765
04,003,190,0028 ,3348,X,0138,11,127,,524766
04,003,190,0028 ,3349,X,0013,1,2,,524767
04,003,190,0028 ,3349,X,0057,2,1,,524768
04,003,190,0028 ,3349,X,0081,3,0,,524769
04,003,190,0028 ,3349,X,0131,4,28,,524770
04,003,190,0028 ,3349,X,0132,5,3,,524771
04,003,190,0028 ,3349,X,0133,6,5,,524772
04,003,190,0028 ,3349,X,0134,7,3,,524773
04,003,190,0028 ,3349,X,0135,8,90,,524774
04,003,190,0028 ,3349,X,0136,9,0,,524775
04,003,190,0028 ,3349,X,0137,10,4,,524776
04,003,190,0028 ,3349,X,0138,11,116,,524777
04,003,190,0028 ,3350,X,0013,1,0,,524778
04,003,190,0028 ,3350,X,0057,2,0,,524779
04,003,190,0028 ,3350,X,0081,3,2,,524780
04,003,190,0028 ,3350,X,0131,4,25,,524781
04,003,190,0028 ,3350,X,0132,5,0,,524782
04,003,190,0028 ,3350,X,0133,6,4,,524783
04,003,190,0028 ,3350,X,0134,7,0,,524784
04,003,190,0028 ,3350,X,0135,8,74,,524785
04,003,190,0028 ,3350,X,0136,9,2,,524786
04,003,190,0028 ,3350,X,0137,10,0,,524787
04,003,190,0028 ,3350,X,0138,11,116,,524788
04,003,190,0028 ,3351,X,0013,1,1,,524789
04,003,190,0028 ,3351,X,0057,2,1,,524790
04,003,190,0028 ,3351,X,0081,3,0,,524791
04,003,190,0028 ,3351,X,0131,4,26,,524792
04,003,190,0028 ,3351,X,0132,5,5,,524793
04,003,190,0028 ,3351,X,0133,6,5,,524794
04,003,190,0028 ,3351,X,0134,7,3,,524795
04,003,190,0028 ,3351,X,0135,8,69,,524796
04,003,190,0028 ,3351,X,0136,9,2,,524797
04,003,190,0028 ,3351,X,0137,10,6,,524798
04,003,190,0028 ,3351,X,0138,11,185,,524799
04,003,190,0028 ,3352,X,0013,1,2,,524800
04,003,190,0028 ,3352,X,0057,2,0,,524801
04,003,190,0028 ,3352,X,0081,3,0,,524802
04,003,190,0028 ,3352,X,0131,4,15,,524803
04,003,190,0028 ,3352,X,0132,5,4,,524804
04,003,190,0028 ,3352,X,0133,6,7,,524805
04,003,190,0028 ,3352,X,0134,7,1,,524806
04,003,190,0028 ,3352,X,0135,8,65,,524807
04,003,190,0028 ,3352,X,0136,9,1,,524808
04,003,190,0028 ,3352,X,0137,10,7,,524809
04,003,190,0028 ,3352,X,0138,11,145,,524810
04,003,190,0028 ,3353,X,0013,1,0,,524811
04,003,190,0028 ,3353,X,0057,2,4,,524812
04,003,190,0028 ,3353,X,0081,3,0,,524813
04,003,190,0028 ,3353,X,0131,4,27,,524814
04,003,190,0028 ,3353,X,0132,5,5,,524815
04,003,190,0028 ,3353,X,0133,6,10,,524816
04,003,190,0028 ,3353,X,0134,7,0,,524817
04,003,190,0028 ,3353,X,0135,8,42,,524818
04,003,190,0028 ,3353,X,0136,9,3,,524819
04,003,190,0028 ,3353,X,0137,10,2,,524820
04,003,190,0028 ,3353,X,0138,11,147,,524821
04,003,190,0028 ,3354,X,0013,1,3,,524822
04,003,190,0028 ,3354,X,0057,2,0,,524823
04,003,190,0028 ,3354,X,0081,3,0,,524824
04,003,190,0028 ,3354,X,0131,4,15,,524825
04,003,190,0028 ,3354,X,0132,5,6,,524826
04,003,190,0028 ,3354,X,0133,6,9,,524827
04,003,190,0028 ,3354,X,0134,7,2,,524828
04,003,190,0028 ,3354,X,0135,8,83,,524829
04,003,190,0028 ,3354,X,0136,9,0,,524830
04,003,190,0028 ,3354,X,0137,10,5,,524831
04,003,190,0028 ,3354,X,0138,11,112,,524832
04,003,190,0028 ,3355,X,0013,1,1,,524833
04,003,190,0028 ,3355,X,0057,2,1,,524834
04,003,190,0028 ,3355,X,0081,3,0,,524835
04,003,190,0028 ,3355,X,0131,4,29,,524836
04,003,190,0028 ,3355,X,0132,5,10,,524837
04,003,190,0028 ,3355,X,0133,6,5,,524838
04,003,190,0028 ,3355,X,0134,7,1,,524839
04,003,190,0028 ,3355,X,0135,8,81,,524840
04,003,190,0028 ,3355,X,0136,9,0,,524841
04,003,190,0028 ,3355,X,0137,10,7,,524842
04,003,190,0028 ,3355,X,0138,11,108,,524843
04,003,190,0028 ,3356,X,0013,1,1,,524844
04,003,190,0028 ,3356,X,0057,2,2,,524845
04,003,190,0028 ,3356,X,0081,3,2,,524846
04,003,190,0028 ,3356,X,0131,4,35,,524847
04,003,190,0028 ,3356,X,0132,5,4,,524848
04,003,190,0028 ,3356,X,0133,6,6,,524849
04,003,190,0028 ,3356,X,0134,7,0,,524850
04,003,190,0028 ,3356,X,0135,8,55,,524851
04,003,190,0028 ,3356,X,0136,9,0,,524852
04,003,190,0028 ,3356,X,0137,10,6,,524853
04,003,190,0028 ,3356,X,0138,11,130,,524854
04,003,190,0028 ,3357,X,0013,1,1,,524855
04,003,190,0028 ,3357,X,0057,2,0,,524856
04,003,190,0028 ,3357,X,0081,3,1,,524857
04,003,190,0028 ,3357,X,0131,4,30,,524858
04,003,190,0028 ,3357,X,0132,5,6,,524859
04,003,190,0028 ,3357,X,0133,6,4,,524860
04,003,190,0028 ,3357,X,0134,7,1,,524861
04,003,190,0028 ,3357,X,0135,8,67,,524862
04,003,190,0028 ,3357,X,0136,9,0,,524863
04,003,190,0028 ,3357,X,0137,10,11,,524864
04,003,190,0028 ,3357,X,0138,11,115,,524865
04,003,190,0028 ,3358,X,0013,1,0,,524866
04,003,190,0028 ,3358,X,0057,2,1,,524867
04,003,190,0028 ,3358,X,0081,3,3,,524868
04,003,190,0028 ,3358,X,0131,4,20,,524869
04,003,190,0028 ,3358,X,0132,5,1,,524870
04,003,190,0028 ,3358,X,0133,6,7,,524871
04,003,190,0028 ,3358,X,0134,7,0,,524872
04,003,190,0028 ,3358,X,0135,8,64,,524873
04,003,190,0028 ,3358,X,0136,9,0,,524874
04,003,190,0028 ,3358,X,0137,10,6,,524875
04,003,190,0028 ,3358,X,0138,11,128,,524876
04,003,190,0028 ,3359,X,0013,1,0,,524877
04,003,190,0028 ,3359,X,0057,2,1,,524878
04,003,190,0028 ,3359,X,0081,3,0,,524879
04,003,190,0028 ,3359,X,0131,4,28,,524880
04,003,190,0028 ,3359,X,0132,5,4,,524881
04,003,190,0028 ,3359,X,0133,6,6,,524882
04,003,190,0028 ,3359,X,0134,7,0,,524883
04,003,190,0028 ,3359,X,0135,8,57,,524884
04,003,190,0028 ,3359,X,0136,9,0,,524885
04,003,190,0028 ,3359,X,0137,10,9,,524886
04,003,190,0028 ,3359,X,0138,11,138,,524887
04,003,190,0028 ,3360,X,0013,1,0,,524888
04,003,190,0028 ,3360,X,0057,2,1,,524889
04,003,190,0028 ,3360,X,0081,3,2,,524890
04,003,190,0028 ,3360,X,0131,4,31,,524891
04,003,190,0028 ,3360,X,0132,5,1,,524892
04,003,190,0028 ,3360,X,0133,6,9,,524893
04,003,190,0028 ,3360,X,0134,7,2,,524894
04,003,190,0028 ,3360,X,0135,8,69,,524895
04,003,190,0028 ,3360,X,0136,9,0,,524896
04,003,190,0028 ,3360,X,0137,10,12,,524897
04,003,190,0028 ,3360,X,0138,11,123,,524898
04,003,190,0028 ,3361,X,0013,1,1,,524899
04,003,190,0028 ,3361,X,0057,2,1,,524900
04,003,190,0028 ,3361,X,0081,3,1,,524901
04,003,190,0028 ,3361,X,0131,4,30,,524902
04,003,190,0028 ,3361,X,0132,5,8,,524903
04,003,190,0028 ,3361,X,0133,6,6,,524904
04,003,190,0028 ,3361,X,0134,7,0,,524905
04,003,190,0028 ,3361,X,0135,8,60,,524906
04,003,190,0028 ,3361,X,0136,9,1,,524907
04,003,190,0028 ,3361,X,0137,10,9,,524908
04,003,190,0028 ,3361,X,0138,11,127,,524909
04,003,190,0028 ,3362,X,0013,1,0,,524910
04,003,190,0028 ,3362,X,0057,2,1,,524911
04,003,190,0028 ,3362,X,0081,3,1,,524912
04,003,190,0028 ,3362,X,0131,4,27,,524913
04,003,190,0028 ,3362,X,0132,5,4,,524914
04,003,190,0028 ,3362,X,0133,6,14,,524915
04,003,190,0028 ,3362,X,0134,7,4,,524916
04,003,190,0028 ,3362,X,0135,8,83,,524917
04,003,190,0028 ,3362,X,0136,9,2,,524918
04,003,190,0028 ,3362,X,0137,10,10,,524919
04,003,190,0028 ,3362,X,0138,11,116,,524920
04,003,190,0028 ,3363,X,0013,1,1,,524921
04,003,190,0028 ,3363,X,0057,2,0,,524922
04,003,190,0028 ,3363,X,0081,3,0,,524923
04,003,190,0028 ,3363,X,0131,4,10,,524924
04,003,190,0028 ,3363,X,0132,5,3,,524925
04,003,190,0028 ,3363,X,0133,6,5,,524926
04,003,190,0028 ,3363,X,0134,7,1,,524927
04,003,190,0028 ,3363,X,0135,8,48,,524928
04,003,190,0028 ,3363,X,0136,9,0,,524929
04,003,190,0028 ,3363,X,0137,10,11,,524930
04,003,190,0028 ,3363,X,0138,11,142,,524931
04,003,190,0028 ,3364,X,0013,1,0,,524932
04,003,190,0028 ,3364,X,0057,2,0,,524933
04,003,190,0028 ,3364,X,0081,3,1,,524934
04,003,190,0028 ,3364,X,0131,4,33,,524935
04,003,190,0028 ,3364,X,0132,5,3,,524936
04,003,190,0028 ,3364,X,0133,6,8,,524937
04,003,190,0028 ,3364,X,0134,7,1,,524938
04,003,190,0028 ,3364,X,0135,8,79,,524939
04,003,190,0028 ,3364,X,0136,9,2,,524940
04,003,190,0028 ,3364,X,0137,10,8,,524941
04,003,190,0028 ,3364,X,0138,11,98,,524942
04,003,190,0028 ,3365,X,0013,1,3,,524943
04,003,190,0028 ,3365,X,0057,2,0,,524944
04,003,190,0028 ,3365,X,0081,3,0,,524945
04,003,190,0028 ,3365,X,0131,4,30,,524946
04,003,190,0028 ,3365,X,0132,5,2,,524947
04,003,190,0028 ,3365,X,0133,6,5,,524948
04,003,190,0028 ,3365,X,0134,7,0,,524949
04,003,190,0028 ,3365,X,0135,8,81,,524950
04,003,190,0028 ,3365,X,0136,9,1,,524951
04,003,190,0028 ,3365,X,0137,10,8,,524952
04,003,190,0028 ,3365,X,0138,11,108,,524953
04,003,190,0028 ,3366,X,0013,1,0,,524954
04,003,190,0028 ,3366,X,0057,2,1,,524955
04,003,190,0028 ,3366,X,0081,3,0,,524956
04,003,190,0028 ,3366,X,0131,4,38,,524957
04,003,190,0028 ,3366,X,0132,5,1,,524958
04,003,190,0028 ,3366,X,0133,6,4,,524959
04,003,190,0028 ,3366,X,0134,7,1,,524960
04,003,190,0028 ,3366,X,0135,8,28,,524961
04,003,190,0028 ,3366,X,0136,9,2,,524962
04,003,190,0028 ,3366,X,0137,10,9,,524963
04,003,190,0028 ,3366,X,0138,11,114,,524964
04,003,190,0028 ,3367,X,0013,1,2,,524965
04,003,190,0028 ,3367,X,0057,2,0,,524966
04,003,190,0028 ,3367,X,0081,3,3,,524967
04,003,190,0028 ,3367,X,0131,4,30,,524968
04,003,190,0028 ,3367,X,0132,5,4,,524969
04,003,190,0028 ,3367,X,0133,6,6,,524970
04,003,190,0028 ,3367,X,0134,7,1,,524971
04,003,190,0028 ,3367,X,0135,8,82,,524972
04,003,190,0028 ,3367,X,0136,9,2,,524973
04,003,190,0028 ,3367,X,0137,10,14,,524974
04,003,190,0028 ,3367,X,0138,11,101,,524975
04,003,190,0028 ,3368,X,0013,1,2,,524976
04,003,190,0028 ,3368,X,0057,2,2,,524977
04,003,190,0028 ,3368,X,0081,3,0,,524978
04,003,190,0028 ,3368,X,0131,4,34,,524979
04,003,190,0028 ,3368,X,0132,5,7,,524980
04,003,190,0028 ,3368,X,0133,6,0,,524981
04,003,190,0028 ,3368,X,0134,7,1,,524982
04,003,190,0028 ,3368,X,0135,8,67,,524983
04,003,190,0028 ,3368,X,0136,9,0,,524984
04,003,190,0028 ,3368,X,0137,10,13,,524985
04,003,190,0028 ,3368,X,0138,11,112,,524986
