seccion,circuito,mesa,MOVIMIENTO AL SOCIALISMO,MOVIMIENTO DE ACCION VECINAL,PARTIDO POPULAR,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA PROGRESISTAS,ALIANZA COMPROMISO FEDERAL,MST - NUEVA IZQUIERDA,ALIANZA CAMBIEMOS,ALIANZA FRENTE POPULAR,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)
002,19,3221,0,0,0,19,2,4,0,90,0,1,127
002,19,3223,0,2,2,19,1,7,0,76,0,5,113
002,19,3222,0,1,2,19,3,11,1,65,1,2,91
002,18,3214,0,0,1,28,1,6,2,79,4,6,102
002,18,3215,1,0,1,17,5,9,0,93,0,3,91
002,18,3216,1,0,0,27,1,8,0,62,2,4,106
002,18,3212,0,1,0,26,2,15,2,91,0,2,96
002,18,3213,0,0,0,24,4,7,1,83,3,8,103
002,25A,3297,0,0,1,10,2,3,3,33,1,7,28
002,15A,3185,0,0,0,30,4,5,0,22,2,2,126
002,15A,3186,0,0,0,41,3,5,0,31,0,0,111
002,25B,3298,0,6,2,49,2,1,0,24,0,3,150
001,5I,541,1,1,0,18,7,10,4,63,3,6,131
001,5I,543,0,0,0,29,6,4,0,44,1,11,143
001,5I,542,0,0,1,29,2,4,0,60,0,10,139
001,5I,540,2,3,0,30,0,6,0,58,1,6,128
001,5I,537,0,2,1,36,5,2,1,56,2,10,121
001,5I,536,1,1,1,34,5,1,2,69,5,12,121
001,5I,535,3,2,1,37,2,11,1,41,0,7,124
001,5I,534,1,0,1,36,6,12,2,46,4,11,123
001,5I,546,0,1,3,33,4,2,3,50,2,10,136
001,5I,547,2,3,2,42,0,4,2,51,0,10,119
001,5I,544,2,1,1,30,3,3,0,42,0,12,156
001,5I,545,2,1,0,29,1,2,0,63,0,13,109
001,5I,539,3,2,6,32,7,6,2,37,1,7,129
001,5I,538,3,0,2,30,4,7,0,55,2,53,120
001,5H,533,0,0,0,61,0,2,4,27,0,7,93
001,5H,532,3,2,0,61,0,3,2,27,2,5,81
001,5H,531,0,1,1,42,0,4,3,36,1,7,95
001,5H,530,2,2,0,52,0,4,2,35,2,9,83
001,5H,528,1,0,3,46,2,7,1,32,2,9,103
001,5H,529,1,1,2,48,1,4,2,30,3,6,89
001,5E,458,3,1,2,30,3,5,0,83,5,4,115
001,5E,459,4,3,1,34,5,6,0,52,0,16,118
001,5E,468,1,1,1,32,3,5,0,69,1,11,112
001,5E,465,2,1,1,26,1,9,2,59,2,14,111
001,5E,464,1,1,1,33,4,0,1,54,1,13,97
001,5E,467,1,2,0,29,5,11,0,73,0,11,89
001,5E,466,0,2,0,40,2,9,1,57,0,8,122
001,5E,461,1,0,2,31,3,2,4,79,0,8,123
001,5E,460,1,1,2,45,0,9,3,47,0,16,76
001,5E,463,1,2,0,28,3,7,1,62,0,7,105
001,5E,462,1,1,1,39,2,10,2,61,1,5,100
001,5E,457,2,0,3,32,2,11,0,59,0,13,107
001,5D,450,1,1,0,49,2,9,3,45,2,7,106
001,5D,451,1,1,3,49,3,4,1,52,0,1,84
001,5D,452,2,2,2,38,4,8,1,44,1,7,104
001,5D,453,2,1,1,24,1,5,0,55,2,11,90
001,5D,454,2,1,0,27,2,7,3,66,3,8,114
001,5D,455,1,2,1,36,3,6,3,41,3,14,123
001,5D,456,1,1,0,50,1,4,0,46,1,19,99
001,5D,429,0,0,1,51,1,2,3,53,0,12,98
001,5D,428,1,1,0,45,3,6,1,40,2,13,105
001,5D,425,2,0,0,36,2,5,2,47,5,10,123
001,5D,427,2,0,1,41,1,7,0,44,1,6,109
001,5D,426,0,0,2,28,3,3,1,42,1,13,101
001,5D,449,3,3,0,43,4,3,2,51,1,9,92
001,5D,448,2,3,2,31,7,6,0,48,0,6,87
001,5D,443,2,1,3,45,2,2,3,61,4,5,95
001,5D,442,1,2,3,36,2,8,1,66,1,12,81
001,5D,441,2,3,3,41,2,5,0,54,1,12,94
001,5D,440,1,1,0,42,5,6,3,58,2,14,85
001,5D,447,2,0,0,41,3,12,3,42,3,16,123
001,5D,446,4,2,4,44,5,5,1,52,3,7,107
001,5D,445,1,2,1,44,2,7,2,55,0,9,86
001,5D,444,0,1,1,33,4,5,0,47,3,4,89
001,5D,438,5,2,1,29,4,5,3,57,2,11,97
001,5D,439,4,1,1,32,3,6,1,32,1,7,100
001,5D,436,1,0,2,40,2,13,2,58,1,9,95
001,5D,437,1,0,3,42,4,5,5,53,1,9,92
001,5D,434,1,7,4,35,4,11,2,39,2,16,103
001,5D,435,0,1,0,34,3,3,1,45,0,6,124
001,5D,432,5,2,1,40,1,6,2,42,0,11,93
001,5D,433,0,0,0,43,2,7,2,64,0,17,85
001,5D,430,1,1,1,49,1,6,1,49,1,9,84
001,5D,431,1,4,2,32,4,8,1,42,1,16,8
001,5G,498,1,2,2,40,7,4,3,99,2,15,73
001,5G,499,2,4,0,36,3,4,3,99,1,18,70
001,5G,494,0,0,0,31,2,8,1,118,1,18,66
001,5G,495,2,1,1,24,5,3,1,88,0,14,80
001,5G,496,0,0,1,26,5,15,1,101,2,15,64
001,5G,497,2,1,0,24,10,7,4,113,0,6,66
001,5G,490,1,1,0,39,11,7,2,82,2,14,85
001,5G,491,0,1,0,26,4,3,2,87,1,15,98
001,5G,492,2,3,1,39,6,6,3,101,0,20,65
001,5G,493,1,1,2,27,5,5,4,85,3,12,82
001,5G,524,1,0,1,25,4,10,5,92,3,17,74
001,5G,525,0,1,0,32,5,9,1,98,1,12,85
001,5G,526,0,0,2,34,6,6,1,81,2,12,82
001,5G,527,0,1,1,29,32,8,2,113,1,17,61
001,5G,520,0,0,0,45,8,5,5,101,2,14,65
001,5G,521,0,0,0,36,3,9,2,101,0,7,85
001,5G,508,2,0,1,30,5,13,2,93,0,17,63
001,5G,509,0,1,0,25,10,6,1,81,2,11,116
001,5G,506,2,1,0,35,5,6,3,92,1,12,79
001,5G,507,1,0,0,30,8,8,3,103,0,17,59
001,5G,504,0,1,0,20,5,9,4,92,1,15,82
001,5G,505,0,0,0,31,5,9,2,85,1,14,76
001,5G,502,2,2,1,43,6,3,3,85,0,10,70
001,5G,503,2,1,3,27,12,6,3,78,0,16,69
001,5G,500,0,1,4,36,0,6,1,84,1,22,69
001,5G,501,2,0,1,25,7,8,5,86,2,10,82
001,5G,522,0,0,0,31,9,7,1,84,3,14,71
001,5G,523,2,1,3,31,11,8,2,81,1,16,72
001,5G,489,2,0,0,29,4,9,2,91,2,24,68
001,5G,488,4,1,1,32,7,8,0,82,2,11,75
001,5G,487,0,0,0,28,8,10,1,127,0,19,43
001,5G,486,0,1,0,29,7,11,2,86,1,19,81
001,5G,485,2,2,0,29,3,8,3,106,1,14,67
001,5G,484,0,0,1,27,6,10,1,89,1,12,89
001,5G,483,3,1,2,30,9,9,1,106,0,18,77
001,5G,482,1,2,0,22,9,6,1,92,0,21,58
001,5G,519,3,2,1,30,5,11,2,75,3,15,77
001,5G,518,1,0,1,22,7,7,1,87,0,21,76
001,5G,511,0,0,4,36,6,8,0,23,1,10,65
001,5G,510,0,1,1,31,42,6,1,77,0,18,91
001,5G,513,1,1,1,26,10,6,1,91,0,19,68
001,5G,512,1,0,2,31,7,19,0,75,1,16,74
001,5G,515,1,1,1,32,2,12,0,77,1,22,85
001,5G,514,2,2,0,51,5,12,4,60,1,25,84
001,5G,517,2,1,1,31,9,7,0,105,0,25,54
001,5G,516,0,1,1,26,3,5,1,93,1,13,74
001,5F,469,1,2,1,35,2,2,6,36,2,12,143
001,5F,472,2,0,0,35,3,7,2,42,2,11,132
001,5F,473,0,3,3,36,4,3,1,37,1,8,131
001,5F,470,2,1,0,40,0,0,4,49,2,3,0
001,5F,471,1,2,2,45,0,5,3,39,0,11,120
001,5F,476,1,1,2,42,11,6,0,42,2,11,133
001,5F,477,3,2,0,40,0,12,1,36,1,6,129
001,5F,474,2,2,1,31,7,4,2,46,2,5,149
001,5F,475,1,0,0,49,2,4,1,46,2,13,108
001,5F,478,2,0,0,50,3,2,0,37,1,9,141
001,5F,479,3,2,2,34,4,12,0,41,1,10,122
001,5F,481,0,1,4,36,0,9,2,42,3,12,132
001,5F,480,0,0,2,51,2,0,0,35,2,7,125
001,5A,365,1,1,1,31,5,4,1,53,3,9,124
001,5A,360,0,2,0,25,1,10,5,52,0,7,110
001,5A,357,3,2,0,25,2,5,1,66,0,8,116
001,5A,356,0,6,2,19,1,4,6,42,2,9,119
001,5A,355,1,1,1,27,2,2,0,54,2,6,106
001,5A,354,0,3,6,18,5,4,0,41,0,14,116
001,5A,353,0,2,0,33,4,6,3,54,1,15,101
001,5A,352,1,1,2,30,3,11,4,41,0,8,136
001,5A,351,3,6,1,31,4,10,0,41,0,11,128
001,5A,366,0,1,5,30,3,6,3,64,3,6,104
001,5A,364,2,2,3,30,3,1,0,38,2,10,124
001,5A,361,1,0,1,31,4,7,0,60,5,3,0
001,5A,362,1,2,0,21,4,5,3,64,0,11,104
001,5A,363,0,1,1,34,4,7,2,50,0,15,111
001,5A,359,2,1,1,42,0,2,0,46,4,11,121
001,5A,358,0,2,1,25,2,9,0,57,1,7,111
001,5C,393,2,0,1,16,3,7,3,91,0,25,87
001,5C,392,0,1,2,33,7,6,0,119,0,9,62
001,5C,391,1,0,0,28,7,7,0,102,2,14,72
001,5C,390,0,2,4,21,6,11,3,94,0,27,78
001,5C,397,0,1,2,34,0,4,1,107,1,16,87
001,5C,396,2,0,0,19,7,14,0,98,1,15,87
001,5C,395,1,1,4,33,2,9,0,92,4,13,89
001,5C,394,2,1,0,13,3,8,1,101,0,10,83
001,5C,399,1,0,0,25,2,11,4,80,0,8,108
001,5C,398,2,0,4,34,33,7,3,71,1,8,97
001,5C,414,1,2,0,28,6,8,10,90,1,22,90
001,5C,415,2,1,0,32,1,11,1,95,0,11,80
001,5C,407,1,0,3,27,8,13,0,101,4,10,77
001,5C,406,3,0,2,34,8,15,3,91,0,11,87
001,5C,405,5,0,2,14,2,14,0,94,2,12,91
001,5C,404,3,3,4,23,6,0,0,95,0,13,91
001,5C,403,0,1,2,41,8,11,2,86,3,18,82
001,5C,402,1,0,0,27,8,9,2,85,2,18,90
001,5C,401,1,0,0,26,6,15,0,110,4,14,69
001,5C,400,0,0,0,20,8,0,1,108,2,8,93
001,5C,421,0,1,0,46,6,12,1,95,2,16,74
001,5C,420,2,1,1,29,4,12,4,89,4,13,108
001,5C,423,0,1,2,28,6,12,3,98,1,19,78
001,5C,422,1,0,1,21,5,4,1,112,2,13,77
001,5C,424,2,2,0,19,10,9,3,94,1,14,75
001,5C,409,1,0,0,25,3,9,8,105,1,13,92
